column,n,skewness,kurtosis_excess,anderson_stat,anderson_crit_5pct,shapiro_stat,shapiro_p,dagostino_stat,dagostino_p
x1,8000,-0.13659758606159378,-0.36431730950558494,25.41912157803654,0.787,0.986081929220433,8.289230576230712e-22,91.53068592994866,1.3315702632909765e-20
x2,8000,-0.06404481156053839,2.456754606274276,57.37521452359397,0.787,0.9514879331676918,8.1179852513352e-38,470.579978182918,6.529141646384283e-103
z_noise,8000,-0.001736843695024448,-0.014601714385592768,0.18475407013738732,0.787,0.9997869236405926,0.9252601866259171,0.0624288362822764,0.9692677222100626
